id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
244724,NIG-2017-1-640-128,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-10-29,Nigerian Troops 'Intercept Boko Haram Suicide Bomb Squad'  
CR  Premium Times""",All Africa,2017-10-29,"Nigerian Troops 'Intercept Boko Haram Suicide Bomb Squad'  
CR  Premium Times",the army,1,Ngulde village,Ngalle village,Borno state,Askira/Uba lga,10.666110,12.544590,POINT (12.54459 10.66611),145106,Nigeria,NGA,475,Africa,1,1,2017-10-27 00:00:00.000,2017-10-27 00:00:00.000,0,1,0,0,1,1,1,475,
244725,NIG-2017-1-640-129,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-10-29,Nigerian Troops 'Intercept Boko Haram Suicide Bomb Squad'  
CR  Premium Times""",All Africa,2017-10-29,"Nigerian Troops 'Intercept Boko Haram Suicide Bomb Squad'  
CR  Premium Times",the army,4,Borno state,Borno state,Borno state,,11.500000,13.000000,POINT (13 11.5),146547,Nigeria,NGA,475,Africa,1,1,2017-10-27 00:00:00.000,2017-10-27 00:00:00.000,0,4,0,0,4,4,4,475,
244726,NIG-2017-1-640-130,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""All Africa,2017-10-29,Nigerian Troops 'Intercept Boko Haram Suicide Bomb Squad'  
CR  Premium Times"";""All Africa,2017-10-29,Soldiers Kill Three Boko Haram Fighters in Clearance Operation - Official  
CR  Premium Times""",All Africa;All Africa,2017-10-29;2017-10-29,"Nigerian Troops 'Intercept Boko Haram Suicide Bomb Squad'  
CR  Premium Times;Soldiers Kill Three Boko Haram Fighters in Clearance Operation - Official  
CR  Premium Times",army spokesman,2,Dure village,"in the surroundings of Dure, Gwoza",Borno state,Gwoza lga,11.189186,13.663927,POINT (13.663927 11.189186),145828,Nigeria,NGA,475,Africa,1,1,2017-10-27 00:00:00.000,2017-10-27 00:00:00.000,0,3,0,0,3,3,3,475,
244728,NIG-2017-1-640-131,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-10-29,2 Suicide Bombers Killed in Maiduguri  
CR  The Guardian""",All Africa,2017-10-29,"2 Suicide Bombers Killed in Maiduguri  
CR  The Guardian","Mr Victor Isuku, the Police Public Relations Officer",2,Maiduguri town,"along Maiduguri-Gamboru highway, outskirts of Maiduguri",Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2017-10-29 00:00:00.000,2017-10-29 00:00:00.000,0,1,0,0,1,1,1,475,
244567,NIG-2017-1-640-126,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Crisis Watch,2017-10-31,Nigeria  OCTOBER 2017"";""Agence France Presse,2017-10-30,Woman and children killed by Boko Haram mine in Nigeria: sources""",Crisis Watch;Agence France Presse,2017-10-31;2017-10-30,Nigeria  OCTOBER 2017;Woman and children killed by Boko Haram mine in Nigeria: sources,a militia assisting the military,2,Banki town,Banki town (near),Borno state,Bama lga,11.255863,14.152438,POINT (14.152438 11.255863),145829,Nigeria,NGA,475,Africa,1,1,2017-10-30 00:00:00.000,2017-10-30 00:00:00.000,0,3,0,0,3,3,3,475,
247585,NIG-2017-1-640-140,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-11-17,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-11-17,"Situation North East (Adamawa, Borno and Yobe States)",,3,Bama lga,"along BANKI-BULA YOBE Road, BAMA LGA",Borno state,Bama lga,11.520590,14.096610,POINT (14.09661 11.52059),146549,Nigeria,NGA,475,Africa,1,1,2017-11-03 00:00:00.000,2017-11-03 00:00:00.000,0,1,0,0,1,1,1,475,
247592,NIG-2017-1-640-141,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Vox Peccavi,2017-11-17,Situation North East (Adamawa, Borno and Yobe States)"";""Nigeria Watch,2017-11-03,Army vs Boko Haram , Borno""",Vox Peccavi;Nigeria Watch,2017-11-17;2017-11-03,"Situation North East (Adamawa, Borno and Yobe States);Army vs Boko Haram , Borno",,2,Bocest village,along BOCOST- BAMA Road,Borno state,Bama lga,11.491838,13.716382,POINT (13.716382 11.491838),145828,Nigeria,NGA,475,Africa,1,1,2017-11-03 00:00:00.000,2017-11-03 00:00:00.000,0,3,0,0,3,3,3,475,
247313,NIG-2017-1-640-136,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Agence France Presse,2017-11-07,Two women killed as Nigerian soldiers repel Boko Haram"";""Nigeria Watch,2017-11-06,Boko Haram Suicide Bombers, Adamawa""",Agence France Presse;Nigeria Watch,2017-11-07;2017-11-06,"Two women killed as Nigerian soldiers repel Boko Haram;Boko Haram Suicide Bombers, Adamawa","Maina Ularamu, a former chairman of the Madagali local government area, Residents",1,Gulak village,Gulak,Adamawa state,Madagali lga,10.799420,13.462200,POINT (13.4622 10.79942),145107,Nigeria,NGA,475,Africa,1,1,2017-11-06 00:00:00.000,2017-11-06 00:00:00.000,1,0,2,0,3,5,3,475,
247379,NIG-2017-1-640-139,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-11-13,Troops Kill Dozens of Terrorists, Lose Three Soldiers in Borno""",All Africa,2017-11-13,"Troops Kill Dozens of Terrorists, Lose Three Soldiers in Borno","Deputy Director, Public Relations, 7 Division, Nigerian Army, Col. Kingsley Samuel",5,Sambisa forest,Sambisa Forest,Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,3,2017-11-06 00:00:00.000,2017-11-12 00:00:00.000,3,24,0,0,27,27,27,475,
247357,NIG-2017-1-640-137,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-11-09,How a Soldier Died, Three Injured While Repelling Boko Haram Attack On Gulak - Army""",All Africa,2017-11-09,"How a Soldier Died, Three Injured While Repelling Boko Haram Attack On Gulak - Army",Army spokesman Sani Usman,3,Madagali lga,"Waga Lawan, Madagali LGA",Adamawa state,Madagali lga,10.852190,13.548890,POINT (13.54889 10.85219),145108,Nigeria,NGA,475,Africa,1,1,2017-11-07 00:00:00.000,2017-11-07 00:00:00.000,0,2,0,0,2,2,2,475,
247368,NIG-2017-1-640-138,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Agence France Presse,2017-11-11,Boko Haram kills three soldiers in ambush"";""Vox Peccavi,2017-11-25,Situation North East (Adamawa, Borno and Yobe States)""",Agence France Presse;Vox Peccavi,2017-11-11;2017-11-25,"Boko Haram kills three soldiers in ambush;Situation North East (Adamawa, Borno and Yobe States)",military and militia sources,2,Gwoza town,Gwoza (near),Borno state,Gwoza lga,11.103593,13.712982,POINT (13.712982 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2017-11-10 00:00:00.000,2017-11-10 00:00:00.000,4,0,0,0,4,4,4,475,
247809,NIG-2017-1-640-143,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Crisis Watch,2017-11-30,Nigeria  NOVEMBER 2017"";""Nigeria Watch,2017-11-12,Army vs Boko Haram , Borno""",Crisis Watch;Nigeria Watch,2017-11-30;2017-11-12,"Nigeria  NOVEMBER 2017;Army vs Boko Haram , Borno",,5,Sambisa forest,Sambisa forest,Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2017-11-12 00:00:00.000,2017-11-12 00:00:00.000,3,13,0,0,16,16,16,475,
247798,NIG-2017-1-640-142.1,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-12-06,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-12-06,"Situation North East (Adamawa, Borno and Yobe States)",,1,Kafin Hausa village,"KAFIN HAUSA Villages, MADAGALI LGA, ADAMAWA State",Adamawa state,Madagali lga,10.873699,13.539221,POINT (13.539221 10.873699),145108,Nigeria,NGA,475,Africa,1,1,2017-11-15 00:00:00.000,2017-11-15 00:00:00.000,0,2,0,0,2,1,2,475,
247799,NIG-2017-1-640-142.2,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-12-06,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-12-06,"Situation North East (Adamawa, Borno and Yobe States)",,1,Sabongari Chambula village,"SABON GARI, MADAGALI LGA, ADAMAWA State",Adamawa state,Madagali lga,10.866450,13.518720,POINT (13.51872 10.86645),145108,Nigeria,NGA,475,Africa,1,1,2017-11-15 00:00:00.000,2017-11-15 00:00:00.000,0,1,0,0,1,2,1,475,
247818,NIG-2017-1-640-144.1,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigeria Watch,2017-11-28,Soldiers Kill Boko Haram , Borno""",Nigeria Watch,2017-11-28,"Soldiers Kill Boko Haram , Borno",,3,Bama lga,Bama LGA,Borno state,Bama lga,11.520590,14.096610,POINT (14.09661 11.52059),146549,Nigeria,NGA,475,Africa,1,1,2017-11-28 00:00:00.000,2017-11-28 00:00:00.000,0,10,0,0,10,10,10,475,
251998,NIG-2017-1-640-144.2,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigeria Watch,2017-11-28,Soldiers Kill Boko Haram , Borno""",Nigeria Watch,2017-11-28,"Soldiers Kill Boko Haram , Borno",,1,Bonzong village,"Bonzon village, Bama LGA",Borno state,Bama lga,11.573947,13.884200,POINT (13.8842 11.573947),146548,Nigeria,NGA,475,Africa,1,1,2017-11-28 00:00:00.000,2017-11-28 00:00:00.000,0,2,0,0,2,2,2,475,
251999,NIG-2017-1-640-144.3,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigeria Watch,2017-11-28,Soldiers Kill Boko Haram , Borno""",Nigeria Watch,2017-11-28,"Soldiers Kill Boko Haram , Borno",,1,Awaram village,"Awaram village, Bama LGA",Borno state,Bama lga,11.548639,13.946976,POINT (13.946976 11.548639),146548,Nigeria,NGA,475,Africa,1,1,2017-11-28 00:00:00.000,2017-11-28 00:00:00.000,0,2,0,0,2,2,2,475,
249883,NIG-2017-1-640-156,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""The Nation,2017-12-05,NAF jets hit Boko Haram hideouts, kill several insurgents""",The Nation,2017-12-05,"NAF jets hit Boko Haram hideouts, kill several insurgents","The NAF Director of Public Relations and Information, Air Vice Marshal Olatokunbo Adesanya",2,Gwoza town,"Gobara, 15km north west of Gwosa",Borno state,Gwoza lga,11.103593,13.712982,POINT (13.712982 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2017-11-28 00:00:00.000,2017-11-28 00:00:00.000,0,3,0,0,3,3,3,475,
249713,NIG-2017-1-640-154,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Channels TV,2017-11-29,PHOTOS: Army Troops Rescue 212 Boko Haram Captives In Borno"";""This Day Live,2017-11-30,Troops Capture Boko Haram Commander, Rescue 212 Hostages""",Channels TV;This Day Live,2017-11-29;2017-11-30,"PHOTOS: Army Troops Rescue 212 Boko Haram Captives In Borno;Troops Capture Boko Haram Commander, Rescue 212 Hostages","Director of Army Public Relations, Brig Gen. Sani Usman",2,Kutilax village,"Amchada forest (near Sanga), Kala/Balge",Borno state,Kala/Balge lga,11.832140,14.491970,POINT (14.49197 11.83214),146549,Nigeria,NGA,475,Africa,1,1,2017-11-28 00:00:00.000,2017-11-28 00:00:00.000,0,4,0,0,4,4,4,475,
249517,NIG-2017-1-640-146,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-12-06,Nigerian Soldiers Ambush Boko Haram, Kill Three""",All Africa,2017-12-06,"Nigerian Soldiers Ambush Boko Haram, Kill Three","Sani Usman, the Director, Army Public Relations,",5,Sambisa forest,Sabsawa axis of Sambisa forest,Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2017-12-04 00:00:00.000,2017-12-04 00:00:00.000,0,3,0,0,3,3,3,475,
249520,NIG-2017-1-640-147,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""All Africa,2017-12-07,Nigeria Army Slays Boko Haram Terror Group"";""Vox Peccavi,2018-01-08,Situation North East (Adamawa, Borno and Yobe States)""",All Africa;Vox Peccavi,2017-12-07;2018-01-08,"Nigeria Army Slays Boko Haram Terror Group;Situation North East (Adamawa, Borno and Yobe States)","Brigadier General Sani Kukasheka Usman, Director Army Public Relations",2,Darul Jamel village,along Miyanti-Darel Jamel,Borno state,Bama lga,11.326430,13.966580,POINT (13.96658 11.32643),145828,Nigeria,NGA,475,Africa,1,2,2017-12-04 00:00:00.000,2017-12-06 00:00:00.000,0,4,0,0,4,5,4,475,
249535,NIG-2017-1-640-149,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2017-12-11,Six Nigerian soldiers killed in Boko Haram ambushes""",Agence France Presse,2017-12-11,Six Nigerian soldiers killed in Boko Haram ambushes,military and civilian militia sources,2,Bulabulin Ngaura village,Bulaburin (near),Borno state,Konduga lga,11.388500,12.907400,POINT (12.9074 11.3885),145826,Nigeria,NGA,475,Africa,1,1,2017-12-09 00:00:00.000,2017-12-09 00:00:00.000,2,0,0,0,2,2,2,475,
249532,NIG-2017-1-640-148,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Agence France Presse,2017-12-11,Six Nigerian soldiers killed in Boko Haram ambushes"";""Vox Peccavi,2018-01-25,Situation North East (Adamawa, Borno and Yobe States)""",Agence France Presse;Vox Peccavi,2017-12-11;2018-01-25,"Six Nigerian soldiers killed in Boko Haram ambushes;Situation North East (Adamawa, Borno and Yobe States)",A military officer in Maiduguri,2,Falawanne village,"Damboa (near)

between the villages of Nyeneri and Falawani.",Borno state,Konduga lga,11.328250,12.869366,POINT (12.869366 11.32825),145826,Nigeria,NGA,475,Africa,1,1,2017-12-10 00:00:00.000,2017-12-10 00:00:00.000,4,0,0,0,4,4,4,475,
251609,NIG-2017-1-640-158,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2018-01-25,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2018-01-25,"Situation North East (Adamawa, Borno and Yobe States)",,5,Damboa-Maiduguri road,MAIDUGURI- DAMBOA Road,Borno state,,11.439891,12.945559,POINT (12.945559 11.439891),145826,Nigeria,NGA,475,Africa,1,1,2017-12-11 00:00:00.000,2017-12-11 00:00:00.000,2,0,0,0,2,2,2,475,
249554,NIG-2017-1-640-151,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2017-12-15,Soldier killed in NE Nigeria landmine blast""",Agence France Presse,2017-12-15,Soldier killed in NE Nigeria landmine blast,security sources,2,Konduga town,Konduga town (near),Borno state,Konduga lga,11.655830,13.421330,POINT (13.42133 11.65583),146547,Nigeria,NGA,475,Africa,1,1,2017-12-15 00:00:00.000,2017-12-15 00:00:00.000,1,0,0,0,1,1,1,475,
249557,NIG-2017-1-640-152,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,4,"""Agence France Presse,2017-12-17,Four dead in Boko Haram ambush on Nigeria convoy"";""All Africa,2017-12-18,Four Killed As Boko Haram Ambushes UN Workers"";""All Africa,2017-12-18,Boko Haram Kills Four Truck Drivers, Abducts Three Others Carrying Food for IDPs in Borno"";""All Africa,2017-12-19,Army Counters UN Agency Over Boko Haram Attack On Food Trucks""",Agence France Presse;All Africa;All Africa;All Africa,2017-12-17;2017-12-18;2017-12-18;2017-12-19,"Four dead in Boko Haram ambush on Nigeria convoy;Four Killed As Boko Haram Ambushes UN Workers;Boko Haram Kills Four Truck Drivers, Abducts Three Others Carrying Food for IDPs in Borno;Army Counters UN Agency Over Boko Haram Attack On Food Trucks","Babakura Kolo, a member of a paramilitary force; WFP spokeswoman; Rogers Nicholas, the Theatre Commander, Operation Lafiya Dole",2,Missini village,around Musuni village in northern Borno Stat,Borno state,Ngala lga,12.261890,14.075760,POINT (14.07576 12.26189),147269,Nigeria,NGA,475,Africa,1,1,2017-12-16 00:00:00.000,2017-12-16 00:00:00.000,0,0,0,0,0,10,0,475,
249604,NIG-2017-1-640-153,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-12-27,Troops Recover 200 Cows From Rustlers, Kill Three Terrorists""",All Africa,2017-12-27,"Troops Recover 200 Cows From Rustlers, Kill Three Terrorists","the Director of Army Public Relations, Brig. Gen. Sani Usman",3,Bama lga,"Firgi (near), Bama Local Government Area",Borno state,Bama lga,11.520590,14.096610,POINT (14.09661 11.52059),146549,Nigeria,NGA,475,Africa,1,1,2017-12-22 00:00:00.000,2017-12-22 00:00:00.000,0,3,0,0,3,3,3,475,
249899,NIG-2017-1-640-157,2017,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""PM News,2017-12-25,Soldiers Kill 3 Boko Haram Insurgents, Recover 200 Cattle""",PM News,2017-12-25,"Soldiers Kill 3 Boko Haram Insurgents, Recover 200 Cattle","Brig.-Gen. Sani Kukasheka, the Director of Army Public Relations",4,Borno state,Beneri village,Borno state,,11.500000,13.000000,POINT (13 11.5),146547,Nigeria,NGA,475,Africa,1,1,2017-12-23 00:00:00.000,2017-12-23 00:00:00.000,0,2,0,0,2,2,2,475,
254167,NIG-2018-1-640-19,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigeria Watch,2018-01-01,Boko Haram Bomb Explosion, Adamawa""",Nigeria Watch,2018-01-01,"Boko Haram Bomb Explosion, Adamawa",,3,Madagali lga,Madgali LGA,Adamawa state,Madagali lga,10.852190,13.548890,POINT (13.54889 10.85219),145108,Nigeria,NGA,475,Africa,1,1,2018-01-01 00:00:00.000,2018-01-01 00:00:00.000,0,0,3,0,3,3,3,475,
262699,NIG-2018-1-640-82,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2018-08-17,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 04 August 2018""",Vox Peccavi,2018-08-17,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 04 August 2018,Vox Peccavi,3,Gwoza lga,"MALARI Village, GWOZA LGA, BORNO State",Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2018-01-02 00:00:00.000,2018-01-02 00:00:00.000,0,2,0,0,2,2,2,475,
253706,NIG-2018-1-640-2,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-01-07,Wife of Boko Haram Factional Leader Killed By Military""",All Africa,2018-01-07,Wife of Boko Haram Factional Leader Killed By Military,"Col. Onyema Nwachukwu, Deputy Director Public Relations, Theatre Command Operation Lafiya Dole",2,Tokombere village,northeast of Tokombere,Borno state,Gwoza lga,11.221350,13.487830,POINT (13.48783 11.22135),145827,Nigeria,NGA,475,Africa,1,1,2018-01-03 00:00:00.000,2018-01-03 00:00:00.000,0,6,0,0,6,6,6,475,
253704,NIG-2018-1-640-1,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-01-07,Air Force, Army Inflict Heavy Loss On Terrorists""",All Africa,2018-01-07,"Air Force, Army Inflict Heavy Loss On Terrorists","Nigerian Air Force spokesman, Air Vice Marshal Olatokunbo Adesanya",5,Sambisa forest,Sambisa forest (near Camp Zairo),Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,2,1,2018-01-03 00:00:00.000,2018-01-03 00:00:00.000,0,3,0,0,3,3,3,475,
254291,NIG-2018-1-640-20,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Crisis Watch January,2018-01-31,Cameroon  JANUARY 2018""",Crisis Watch January,2018-01-31,Cameroon  JANUARY 2018,,5,Sambisa forest,Sambisa forest,Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2018-01-04 00:00:00.000,2018-01-04 00:00:00.000,2,0,0,0,2,2,2,475,
253792,NIG-2018-1-640-3,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2018-01-09,Two teenage girl 'bombers' shot dead in Nigeria""",Agence France Presse,2018-01-09,Two teenage girl 'bombers' shot dead in Nigeria,"Umar Kachalla, a civilian militiaman",1,Gamboru-Ngala town,Gamboru town,Borno state,Ngala lga,12.337716,14.180516,POINT (14.180516 12.337716),147269,Nigeria,NGA,475,Africa,1,1,2018-01-09 00:00:00.000,2018-01-09 00:00:00.000,0,2,0,0,2,2,2,475,
253895,NIG-2018-1-640-4,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-01-18,NAF Aircraft Destroys Boko Haram Vehicle Workshop,Kills Many""",All Africa,2018-01-18,"NAF Aircraft Destroys Boko Haram Vehicle Workshop,Kills Many",Air Vice Marshal Olatokunbo Adesanya,5,Sambisa forest,Sambisa general area,Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,0,2,0,0,2,2,2,475,
254063,NIG-2018-1-640-7,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""All Africa,2018-02-15,We Have Broken the Heart , Soul of Shekau's Group in Sambisa - Theatre Commander"";""Sahara Reporters,2018-01-28,Nigerian Troops Kill 7 Boko Haram Members, Injure Hundreds In Sambisa Fores""",All Africa;Sahara Reporters,2018-02-15;2018-01-28,"We Have Broken the Heart , Soul of Shekau's Group in Sambisa - Theatre Commander;Nigerian Troops Kill 7 Boko Haram Members, Injure Hundreds In Sambisa Fores","The Theatre Commander of Operation Lafiya Dole, Maj Gen Rogers Nicholas; Brigadier-General SK Usman, Army Direct of Public Relations",5,Sambisa forest,"Camp Zairo (around), Sambisa forest",Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2018-01-26 00:00:00.000,2018-01-26 00:00:00.000,0,7,0,0,7,7,7,475,
254157,NIG-2018-1-640-14,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigerian Army,2018-02-07,UPDATE ON OPERATION DEEP PUNCH II: …TROOPS CAPTURE AND DESTROY BOKO HARAM TERRORISTS MAJOR IED MAKING FACTORY""",Nigerian Army,2018-02-07,UPDATE ON OPERATION DEEP PUNCH II: …TROOPS CAPTURE AND DESTROY BOKO HARAM TERRORISTS MAJOR IED MAKING FACTORY,"Colonel Onyema Nwachukwu
Deputy Director Public Relations
Theatre Command Operation LAFIYA DOLE",5,Sambisa forest,Sambisa forest (Camp Zairo),Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2018-02-06 00:00:00.000,2018-02-06 00:00:00.000,0,2,0,0,2,2,2,475,
254030,NIG-2018-1-640-6,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-12,Soldiers Kill 'Several' Boko Haram Members in Yobe - Official  
CR  Premium Times""",All Africa,2018-02-12,"Soldiers Kill 'Several' Boko Haram Members in Yobe - Official  
CR  Premium Times","Nureni Alimi, the Assistant Director, Army Public Relations, 27 Task Force Brigade",1,Goniri village,Goniri community in Gubio Local Government Area of Yobe,Yobe state,Gujba lga,11.484510,12.312640,POINT (12.31264 11.48451),145825,Nigeria,NGA,475,Africa,1,1,2018-02-09 00:00:00.000,2018-02-09 00:00:00.000,0,3,0,0,3,3,3,475,
254159,NIG-2018-1-640-15,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigerian Army,2018-02-13,UPDATE ON OPERATION DEEP PUNCH II: TROOPS CLEAR BOKO HARAM OUT OF SABIL HUDA HIDEOUT IN SAMBISA FOREST""",Nigerian Army,2018-02-13,UPDATE ON OPERATION DEEP PUNCH II: TROOPS CLEAR BOKO HARAM OUT OF SABIL HUDA HIDEOUT IN SAMBISA FOREST,"Colonel Onyema Nwachukwu
Deputy Director Public Relations
Theatre Command Operation LAFIYA DOLE",5,Sambisa forest,Sambisa forest (S-shaped part of),Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2018-02-12 00:00:00.000,2018-02-12 00:00:00.000,0,2,0,0,2,2,2,475,
